transaction_id,from_account,to_account,amount,timestamp,channel,is_fraud,sender_country,receiver_country,login_country,registered_country,hour,day_of_week,is_weekend,is_night,amount_log,prev_txn_time,seconds_since_last_txn,days_since_last_txn,repeat_amount_count,unique_counterparties,prev_time,DORMANT_ACCOUNT_ACTIVATION,SUDDEN_DEPOSIT_WITHDRAWAL,SMURFING,RAPID_FUND_MOVEMENT,ROUND_NUMBER_TXN,NIGHT_TXN,CROSS_BORDER,GEO_ANOMALY,RECURRENT_PATTERN,KYC_MISMATCH,account_id,declared_income,DETECTED_PATTERNS,TXN_RISK_SCORE,ALERT_PRIORITY
TX005928,ACC0166,ACC0128,100000.0,2025-05-29 05:02:34,UPI,1,USA,UK,USA,USA,5,3,0,1,11.51293546492023,2025-05-19 15:49:34,825180.0,9.550694444444444,8,24,2025-05-19 15:49:34,0,0,0,0,1,1,1,0,1,0,ACC0166,1127377,"['ROUND_NUMBER_TXN', 'NIGHT_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.75,CRITICAL
TX002969,ACC0001,ACC0029,5000.0,2025-05-29 07:12:32,IMPS,0,India,USA,India,India,7,3,0,0,8.517393171418904,2025-05-21 14:18:33,665639.0,7.704155092592592,4,24,2025-05-21 14:18:33,0,0,0,0,0,0,1,0,0,0,ACC0001,1343716,['CROSS_BORDER'],0.25,LOW
TX004775,ACC0132,ACC0171,12000.0,2025-05-29 10:57:33,UPI,0,UK,USA,UK,UK,10,3,0,0,9.392745258631441,2025-05-06 13:23:32,1978441.0,22.898622685185185,5,31,2025-05-06 13:23:32,0,0,0,0,0,0,1,0,1,0,ACC0132,978067,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX002231,ACC0026,ACC0218,12000.0,2025-05-29 11:41:31,IMPS,0,UK,India,UK,UK,11,3,0,0,9.392745258631441,2025-05-08 14:20:30,1804861.0,20.889594907407407,4,24,2025-05-08 14:20:30,0,0,0,0,0,0,1,0,0,0,ACC0026,1140810,['CROSS_BORDER'],0.25,LOW
TX003534,ACC0052,ACC0289,2000.0,2025-05-29 14:01:32,UPI,0,UK,USA,UK,UK,14,3,0,0,7.601402334583733,2025-05-07 01:45:33,1944959.0,22.511099537037037,6,18,2025-05-07 01:45:33,0,0,0,0,0,0,1,0,1,0,ACC0052,602317,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX006438,ACC0223,ACC0272,70000.0,2025-05-29 17:58:34,CARD,1,UK,India,UK,UK,17,3,0,0,11.156264806643742,2025-05-08 23:09:33,1795741.0,20.784039351851852,1,14,2025-05-08 23:09:33,0,0,0,0,0,0,1,0,0,0,ACC0223,534165,['CROSS_BORDER'],0.25,LOW
TX001005,ACC0245,ACC0221,500.0,2025-05-29 18:12:31,IMPS,0,UK,India,UK,UK,18,3,0,0,6.2166061010848646,2025-05-28 18:11:31,86460.0,1.0006944444444446,4,28,2025-05-28 18:11:31,0,0,0,0,0,0,1,0,0,0,ACC0245,278220,['CROSS_BORDER'],0.25,LOW
TX004083,ACC0176,ACC0252,5000.0,2025-05-29 20:52:33,CARD,0,USA,UK,USA,USA,20,3,0,0,8.517393171418904,2025-05-04 17:10:33,2173320.0,25.154166666666665,1,18,2025-05-04 17:10:33,0,0,0,0,0,0,1,0,0,0,ACC0176,524943,['CROSS_BORDER'],0.25,LOW
TX004337,ACC0079,ACC0080,500.0,2025-05-29 21:56:33,IMPS,0,India,India,India,India,21,3,0,0,6.2166061010848646,2025-05-14 14:04:34,1324319.0,15.327766203703703,3,13,2025-05-14 14:04:34,0,0,0,0,0,0,0,0,0,0,ACC0079,1450227,[],0.0,LOW
TX005256,ACC0096,ACC0229,50000.0,2025-05-29 21:57:33,UPI,1,India,USA,India,India,21,3,0,0,10.819798284210286,2025-05-03 15:06:32,2271061.0,26.285428240740742,4,23,2025-05-03 15:06:32,0,0,0,0,1,0,1,0,0,0,ACC0096,1106029,"['ROUND_NUMBER_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX005257,ACC0229,ACC0156,50000.0,2025-05-29 21:58:33,IMPS,1,USA,India,USA,USA,21,3,0,0,10.819798284210286,2025-05-18 15:25:32,973981.0,11.272928240740741,4,18,2025-05-18 15:25:32,0,0,0,0,1,0,1,0,0,0,ACC0229,1041769,"['ROUND_NUMBER_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX001844,ACC0082,ACC0166,12000.0,2025-05-30 00:09:31,CARD,0,India,USA,India,India,0,4,0,1,9.392745258631441,2025-05-26 08:46:34,314577.0,3.6409375,6,22,2025-05-26 08:46:34,0,0,0,0,0,1,1,0,1,0,ACC0082,1151572,"['NIGHT_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX003080,ACC0105,ACC0025,5000.0,2025-05-30 00:25:32,UPI,0,UK,India,UK,UK,0,4,0,1,8.517393171418904,2025-05-13 21:07:33,1394279.0,16.137488425925927,3,21,2025-05-13 21:07:33,0,0,0,0,0,1,1,0,0,0,ACC0105,522900,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX003203,ACC0257,ACC0056,5000.0,2025-05-30 01:34:32,CARD,0,India,India,India,India,1,4,0,1,8.517393171418904,2025-05-27 06:27:31,241621.0,2.7965393518518518,3,31,2025-05-27 06:27:31,0,0,0,0,0,1,0,0,0,0,ACC0257,1225146,['NIGHT_TXN'],0.15,LOW
TX002943,ACC0044,ACC0087,25000.0,2025-05-30 01:52:32,UPI,0,USA,UK,USA,USA,1,4,0,1,10.12667110305036,2025-04-21 11:49:31,3333781.0,38.58542824074074,3,21,2025-04-21 11:49:31,0,0,0,0,1,1,1,0,0,0,ACC0044,896643,"['ROUND_NUMBER_TXN', 'NIGHT_TXN', 'CROSS_BORDER']",0.55,HIGH
TX002594,ACC0268,ACC0201,12000.0,2025-05-30 02:59:32,UPI,0,UK,India,UK,UK,2,4,0,1,9.392745258631441,2025-05-24 17:15:33,467039.0,5.405543981481482,6,25,2025-05-24 17:15:33,0,0,0,0,0,1,1,0,1,0,ACC0268,872483,"['NIGHT_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX006562,ACC0186,ACC0236,70000.0,2025-05-30 07:21:34,CARD,1,India,USA,India,India,7,4,0,0,11.156264806643742,2025-05-13 19:42:34,1424340.0,16.485416666666666,1,19,2025-05-13 19:42:34,0,0,0,0,0,0,1,0,0,0,ACC0186,491069,['CROSS_BORDER'],0.25,LOW
TX000064,ACC0244,ACC0039,2000.0,2025-05-30 07:38:30,CARD,0,India,India,India,India,7,4,0,0,7.601402334583733,2025-05-02 00:57:33,2443257.0,28.2784375,4,25,2025-05-02 00:57:33,0,0,0,0,0,0,0,0,0,0,ACC0244,618289,[],0.0,LOW
TX006931,ACC0109,ACC0250,20000.0,2025-05-30 08:10:35,IMPS,1,USA,UK,India,USA,8,4,0,0,9.90353755128617,2025-04-11 14:53:33,4209422.0,48.720162037037035,1,20,2025-04-11 14:53:33,0,0,0,0,0,0,1,1,0,0,ACC0109,1339655,"['CROSS_BORDER', 'GEO_ANOMALY']",0.5,HIGH
TX003055,ACC0046,ACC0295,12000.0,2025-05-30 08:34:32,IMPS,0,UK,UK,UK,UK,8,4,0,0,9.392745258631441,2025-05-25 18:47:31,395221.0,4.574317129629629,9,30,2025-05-25 18:47:31,0,0,0,0,0,0,0,0,1,0,ACC0046,677302,['RECURRENT_PATTERN'],0.2,LOW
TX001190,ACC0245,ACC0140,500.0,2025-05-30 09:47:31,IMPS,0,UK,USA,UK,UK,9,4,0,0,6.2166061010848646,2025-05-29 18:12:31,56100.0,0.6493055555555556,4,28,2025-05-29 18:12:31,0,0,0,0,0,0,1,0,0,0,ACC0245,278220,['CROSS_BORDER'],0.25,LOW
TX000662,ACC0164,ACC0109,500.0,2025-05-30 09:50:31,UPI,0,USA,USA,USA,USA,9,4,0,0,6.2166061010848646,2025-05-12 16:34:34,1530957.0,17.719409722222224,4,21,2025-05-12 16:34:34,0,0,0,0,0,0,0,0,0,0,ACC0164,507115,[],0.0,LOW
TX006409,ACC0168,ACC0155,70000.0,2025-05-30 10:01:34,UPI,1,USA,UK,USA,USA,10,4,0,0,11.156264806643742,2025-05-12 19:05:31,1522563.0,17.622256944444445,3,22,2025-05-12 19:05:31,0,0,0,0,0,0,1,0,0,0,ACC0168,1263398,['CROSS_BORDER'],0.25,LOW
TX006345,ACC0288,ACC0057,70000.0,2025-05-30 10:02:34,UPI,1,UK,USA,UK,UK,10,4,0,0,11.156264806643742,2025-05-09 23:40:30,1765324.0,20.43199074074074,1,21,2025-05-09 23:40:30,0,0,0,0,0,0,1,0,0,0,ACC0288,369065,['CROSS_BORDER'],0.25,LOW
TX002363,ACC0266,ACC0287,500.0,2025-05-30 10:41:32,IMPS,0,UK,USA,UK,UK,10,4,0,0,6.2166061010848646,2025-05-26 20:32:33,310139.0,3.5895717592592593,2,27,2025-05-26 20:32:33,0,0,0,0,0,0,1,0,0,0,ACC0266,270414,['CROSS_BORDER'],0.25,LOW
TX003383,ACC0206,ACC0232,2000.0,2025-05-30 11:32:32,UPI,0,UK,UK,UK,UK,11,4,0,0,7.601402334583733,2025-05-27 01:56:33,293759.0,3.399988425925926,4,20,2025-05-27 01:56:33,0,0,0,0,0,0,0,0,0,0,ACC0206,1230121,[],0.0,LOW
TX004924,ACC0258,ACC0021,50000.0,2025-05-30 14:05:33,UPI,1,UK,USA,UK,UK,14,4,0,0,10.819798284210286,2025-05-21 16:23:30,769323.0,8.90420138888889,2,13,2025-05-21 16:23:30,0,0,0,0,1,0,1,0,0,0,ACC0258,321082,"['ROUND_NUMBER_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX004925,ACC0021,ACC0040,50000.0,2025-05-30 14:06:33,IMPS,1,USA,USA,USA,USA,14,4,0,0,10.819798284210286,2025-05-23 21:07:34,579539.0,6.707627314814815,7,39,2025-05-23 21:07:34,0,0,0,0,1,0,0,0,1,0,ACC0021,671224,"['ROUND_NUMBER_TXN', 'RECURRENT_PATTERN']",0.35,MEDIUM
TX006538,ACC0132,ACC0058,70000.0,2025-05-30 14:31:34,UPI,1,UK,USA,UK,UK,14,4,0,0,11.156264806643742,2025-05-29 10:57:33,99241.0,1.1486226851851853,2,31,2025-05-29 10:57:33,0,0,0,0,0,0,1,0,0,0,ACC0132,978067,['CROSS_BORDER'],0.25,LOW
TX003932,ACC0147,ACC0013,2000.0,2025-05-30 15:16:33,UPI,0,UK,USA,UK,UK,15,4,0,0,7.601402334583733,2025-05-06 20:14:34,2055719.0,23.793043981481482,4,28,2025-05-06 20:14:34,0,0,0,0,0,0,1,0,0,0,ACC0147,981497,['CROSS_BORDER'],0.25,LOW
TX007093,ACC0058,ACC0227,30000.0,2025-05-30 15:50:35,IMPS,1,USA,USA,USA,USA,15,4,0,0,10.308985993422082,2025-05-17 21:36:34,1102441.0,12.759733796296297,10,50,2025-05-17 21:36:34,0,0,0,0,0,0,0,0,1,0,ACC0058,722606,['RECURRENT_PATTERN'],0.2,LOW
TX006366,ACC0285,ACC0206,70000.0,2025-05-30 17:34:34,UPI,1,India,UK,India,India,17,4,0,0,11.156264806643742,2025-05-28 10:09:33,199501.0,2.309039351851852,2,32,2025-05-28 10:09:33,0,0,0,0,0,0,1,0,0,0,ACC0285,1310269,['CROSS_BORDER'],0.25,LOW
TX003499,ACC0264,ACC0267,12000.0,2025-05-30 17:57:32,UPI,0,UK,USA,UK,UK,17,4,0,0,9.392745258631441,2025-05-17 09:49:31,1152481.0,13.338900462962963,7,28,2025-05-17 09:49:31,0,0,0,0,0,0,1,0,1,0,ACC0264,681640,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX001252,ACC0257,ACC0092,2000.0,2025-05-30 18:31:31,UPI,0,India,USA,India,India,18,4,0,0,7.601402334583733,2025-05-30 01:34:32,61019.0,0.7062384259259259,7,31,2025-05-30 01:34:32,0,0,0,0,0,0,1,0,1,0,ACC0257,1225146,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX003698,ACC0240,ACC0067,500.0,2025-05-30 19:37:32,IMPS,0,USA,UK,USA,USA,19,4,0,0,6.2166061010848646,2025-05-22 13:16:32,714060.0,8.264583333333333,2,18,2025-05-22 13:16:32,0,0,0,0,0,0,1,0,0,0,ACC0240,803204,['CROSS_BORDER'],0.25,LOW
TX000411,ACC0069,ACC0276,2000.0,2025-05-30 19:42:30,CARD,0,USA,USA,USA,USA,19,4,0,0,7.601402334583733,2025-05-24 16:59:30,528180.0,6.113194444444445,7,48,2025-05-24 16:59:30,0,0,0,0,0,0,0,0,1,0,ACC0069,1331243,['RECURRENT_PATTERN'],0.2,LOW
TX000686,ACC0267,ACC0250,2000.0,2025-05-30 23:18:31,IMPS,0,USA,UK,USA,USA,23,4,0,1,7.601402334583733,2025-05-23 03:02:33,677758.0,7.8444212962962965,3,26,2025-05-23 03:02:33,0,0,0,0,0,1,1,0,0,0,ACC0267,655646,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX000099,ACC0124,ACC0237,5000.0,2025-05-30 23:22:30,UPI,0,USA,USA,USA,USA,23,4,0,1,8.517393171418904,2025-05-26 03:24:33,417477.0,4.831909722222222,4,19,2025-05-26 03:24:33,0,0,0,0,0,1,0,0,0,0,ACC0124,282675,['NIGHT_TXN'],0.15,LOW
TX002724,ACC0033,ACC0101,12000.0,2025-05-31 00:28:32,UPI,0,India,India,India,India,0,5,1,1,9.392745258631441,2025-05-25 13:36:33,471119.0,5.452766203703704,9,29,2025-05-25 13:36:33,0,0,0,0,0,1,0,0,1,0,ACC0033,1424049,"['NIGHT_TXN', 'RECURRENT_PATTERN']",0.35,MEDIUM
TX000585,ACC0272,ACC0236,12000.0,2025-05-31 01:56:31,CARD,0,India,USA,India,India,1,5,1,1,9.392745258631441,2025-05-20 18:17:31,891540.0,10.31875,4,18,2025-05-20 18:17:31,0,0,0,0,0,1,1,0,0,0,ACC0272,1073480,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX002056,ACC0253,ACC0008,25000.0,2025-05-31 02:01:31,IMPS,0,UK,USA,UK,UK,2,5,1,1,10.12667110305036,2025-05-06 07:27:31,2140440.0,24.773611111111112,3,21,2025-05-06 07:27:31,0,0,0,0,1,1,1,0,0,0,ACC0253,818738,"['ROUND_NUMBER_TXN', 'NIGHT_TXN', 'CROSS_BORDER']",0.55,HIGH
TX001961,ACC0235,ACC0224,12000.0,2025-05-31 02:07:31,UPI,0,USA,India,USA,USA,2,5,1,1,9.392745258631441,2025-04-25 11:08:32,3077939.0,35.62429398148148,4,19,2025-04-25 11:08:32,0,0,0,0,0,1,1,0,0,0,ACC0235,627591,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX002529,ACC0281,ACC0075,12000.0,2025-05-31 03:37:32,CARD,0,India,USA,India,India,3,5,1,1,9.392745258631441,2025-05-23 19:31:30,633962.0,7.337523148148148,5,22,2025-05-23 19:31:30,0,0,0,0,0,1,1,0,1,0,ACC0281,1228853,"['NIGHT_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX006945,ACC0125,ACC0240,20000.0,2025-05-31 05:09:35,IMPS,1,India,USA,USA,India,5,5,1,1,9.90353755128617,2025-05-12 01:18:33,1655462.0,19.160439814814815,3,37,2025-05-12 01:18:33,0,0,0,0,0,1,1,1,0,0,ACC0125,818891,"['NIGHT_TXN', 'CROSS_BORDER', 'GEO_ANOMALY']",0.65,HIGH
TX004669,ACC0212,ACC0121,12000.0,2025-05-31 06:26:33,UPI,0,USA,USA,USA,USA,6,5,1,0,9.392745258631441,2025-05-27 13:02:31,321842.0,3.725023148148148,4,19,2025-05-27 13:02:31,0,0,0,0,0,0,0,0,0,0,ACC0212,922499,[],0.0,LOW
TX002338,ACC0292,ACC0118,5000.0,2025-05-31 07:43:31,IMPS,0,USA,USA,USA,USA,7,5,1,0,8.517393171418904,2025-05-17 15:38:30,1181101.0,13.670150462962964,7,32,2025-05-17 15:38:30,0,0,0,0,0,0,0,0,1,0,ACC0292,1035287,['RECURRENT_PATTERN'],0.2,LOW
TX001170,ACC0064,ACC0266,25000.0,2025-05-31 08:05:31,IMPS,0,India,UK,India,India,8,5,1,0,10.12667110305036,2025-05-17 13:57:31,1188480.0,13.755555555555556,2,19,2025-05-17 13:57:31,0,0,0,0,1,0,1,0,0,0,ACC0064,826236,"['ROUND_NUMBER_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX001585,ACC0022,ACC0148,2000.0,2025-05-31 15:05:31,CARD,0,India,India,India,India,15,5,1,0,7.601402334583733,2025-05-19 06:38:34,1067217.0,12.352048611111112,8,55,2025-05-19 06:38:34,0,0,0,0,0,0,0,0,1,0,ACC0022,323467,['RECURRENT_PATTERN'],0.2,LOW
TX000533,ACC0252,ACC0121,2000.0,2025-05-31 17:41:30,IMPS,0,UK,USA,UK,UK,17,5,1,0,7.601402334583733,2025-05-17 12:04:35,1229815.0,14.233969907407408,4,22,2025-05-17 12:04:35,0,0,0,0,0,0,1,0,0,0,ACC0252,330284,['CROSS_BORDER'],0.25,LOW
TX004014,ACC0235,ACC0071,25000.0,2025-05-31 18:14:33,IMPS,0,USA,India,USA,USA,18,5,1,0,10.12667110305036,2025-05-31 02:07:31,58022.0,0.6715509259259259,6,19,2025-05-31 02:07:31,0,0,0,0,1,0,1,0,1,0,ACC0235,627591,"['ROUND_NUMBER_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX003456,ACC0066,ACC0103,25000.0,2025-05-31 18:47:32,IMPS,0,USA,USA,USA,USA,18,5,1,0,10.12667110305036,2025-05-26 08:19:31,469681.0,5.436122685185185,5,24,2025-05-26 08:19:31,0,0,0,0,1,0,0,0,1,0,ACC0066,1320138,"['ROUND_NUMBER_TXN', 'RECURRENT_PATTERN']",0.35,MEDIUM
TX003181,ACC0228,ACC0078,12000.0,2025-05-31 19:33:32,CARD,0,India,UK,India,India,19,5,1,0,9.392745258631441,2025-05-24 07:38:31,647701.0,7.496539351851852,3,31,2025-05-24 07:38:31,0,0,0,0,0,0,1,0,0,0,ACC0228,402755,['CROSS_BORDER'],0.25,LOW
TX000218,ACC0067,ACC0108,500.0,2025-05-31 23:01:30,UPI,0,UK,UK,UK,UK,23,5,1,1,6.2166061010848646,2025-05-07 21:11:34,2080196.0,24.076342592592592,6,44,2025-05-07 21:11:34,0,0,0,0,0,1,0,0,1,0,ACC0067,1168251,"['NIGHT_TXN', 'RECURRENT_PATTERN']",0.35,MEDIUM
TX002717,ACC0059,ACC0025,12000.0,2025-05-31 23:29:32,IMPS,0,UK,India,UK,UK,23,5,1,1,9.392745258631441,2025-05-23 20:43:32,701160.0,8.115277777777777,4,26,2025-05-23 20:43:32,0,0,0,0,0,1,1,0,0,0,ACC0059,1128143,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX001473,ACC0178,ACC0169,12000.0,2025-06-01 01:54:31,IMPS,0,USA,UK,USA,USA,1,6,1,1,9.392745258631441,2025-05-09 17:18:31,1931760.0,22.358333333333334,6,14,2025-05-09 17:18:31,0,0,0,0,0,1,1,0,1,0,ACC0178,291629,"['NIGHT_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX003549,ACC0246,ACC0235,5000.0,2025-06-01 03:54:32,UPI,0,UK,USA,UK,UK,3,6,1,1,8.517393171418904,,999999.0,11.5740625,3,18,,0,0,0,0,0,1,1,0,0,0,ACC0246,807056,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX002746,ACC0025,ACC0136,500.0,2025-06-01 03:57:32,CARD,0,India,India,India,India,3,6,1,1,6.2166061010848646,2025-05-19 10:25:32,1099920.0,12.730555555555556,8,26,2025-05-19 10:25:32,0,0,0,0,0,1,0,0,1,0,ACC0025,406397,"['NIGHT_TXN', 'RECURRENT_PATTERN']",0.35,MEDIUM
TX000214,ACC0052,ACC0196,25000.0,2025-06-01 06:01:30,UPI,0,UK,UK,UK,UK,6,6,1,0,10.12667110305036,2025-05-29 14:01:32,230398.0,2.6666435185185184,2,18,2025-05-29 14:01:32,0,0,0,0,1,0,0,0,0,0,ACC0052,602317,['ROUND_NUMBER_TXN'],0.15,LOW
TX000163,ACC0176,ACC0277,12000.0,2025-06-01 07:36:30,UPI,0,USA,UK,USA,USA,7,6,1,0,9.392745258631441,2025-05-29 20:52:33,211437.0,2.4471875,5,18,2025-05-29 20:52:33,0,0,0,0,0,0,1,0,1,0,ACC0176,524943,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX004237,ACC0026,ACC0269,25000.0,2025-06-01 08:07:33,CARD,0,UK,UK,UK,UK,8,6,1,0,10.12667110305036,2025-05-29 11:41:31,246362.0,2.851412037037037,4,24,2025-05-29 11:41:31,0,0,0,0,1,0,0,0,0,0,ACC0026,1140810,['ROUND_NUMBER_TXN'],0.15,LOW
TX001823,ACC0101,ACC0051,25000.0,2025-06-01 08:33:31,IMPS,0,India,UK,India,India,8,6,1,0,10.12667110305036,2025-05-23 21:08:34,732297.0,8.475659722222222,7,46,2025-05-23 21:08:34,0,0,0,0,1,0,1,0,1,0,ACC0101,1047616,"['ROUND_NUMBER_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX000995,ACC0289,ACC0089,500.0,2025-06-01 10:24:31,UPI,0,USA,UK,USA,USA,10,6,1,0,6.2166061010848646,2025-05-06 20:16:34,2210877.0,25.588854166666668,3,28,2025-05-06 20:16:34,0,0,0,0,0,0,1,0,0,0,ACC0289,219818,['CROSS_BORDER'],0.25,LOW
TX003004,ACC0069,ACC0122,5000.0,2025-06-01 11:54:32,UPI,0,USA,UK,USA,USA,11,6,1,0,8.517393171418904,2025-05-30 19:42:30,144722.0,1.6750231481481481,3,48,2025-05-30 19:42:30,0,0,0,0,0,0,1,0,0,0,ACC0069,1331243,['CROSS_BORDER'],0.25,LOW
TX004498,ACC0106,ACC0030,25000.0,2025-06-01 13:21:33,UPI,0,India,India,India,India,13,6,1,0,10.12667110305036,2025-05-19 04:20:35,1155658.0,13.375671296296296,4,24,2025-05-19 04:20:35,0,0,0,0,1,0,0,0,0,0,ACC0106,1356086,['ROUND_NUMBER_TXN'],0.15,LOW
TX000964,ACC0273,ACC0164,12000.0,2025-06-01 13:40:31,UPI,0,UK,USA,UK,UK,13,6,1,0,9.392745258631441,2025-05-23 03:00:30,816001.0,9.444456018518519,4,24,2025-05-23 03:00:30,0,0,0,0,0,0,1,0,0,0,ACC0273,1143271,['CROSS_BORDER'],0.25,LOW
TX002761,ACC0037,ACC0109,500.0,2025-06-01 15:56:32,IMPS,0,USA,USA,USA,USA,15,6,1,0,6.2166061010848646,2025-05-29 03:25:35,304257.0,3.5214930555555557,3,47,2025-05-29 03:25:35,0,0,0,0,0,0,0,0,0,0,ACC0037,424470,[],0.0,LOW
TX007020,ACC0013,ACC0029,30000.0,2025-06-01 16:22:35,UPI,1,USA,USA,USA,USA,16,6,1,0,10.308985993422082,2025-05-29 03:49:34,304381.0,3.522928240740741,10,51,2025-05-29 03:49:34,0,0,0,0,0,0,0,0,1,0,ACC0013,298810,['RECURRENT_PATTERN'],0.2,LOW
TX005032,ACC0059,ACC0227,50000.0,2025-06-01 18:11:33,IMPS,1,UK,USA,UK,UK,18,6,1,0,10.819798284210286,2025-05-31 23:29:32,67321.0,0.7791782407407407,3,26,2025-05-31 23:29:32,0,0,0,0,1,0,1,0,0,0,ACC0059,1128143,"['ROUND_NUMBER_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX005033,ACC0227,ACC0159,50000.0,2025-06-01 18:12:33,IMPS,1,USA,UK,USA,USA,18,6,1,0,10.819798284210286,2025-05-26 20:31:33,510060.0,5.903472222222222,7,29,2025-05-26 20:31:33,0,0,0,0,1,0,1,0,1,0,ACC0227,805241,"['ROUND_NUMBER_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX002629,ACC0268,ACC0196,12000.0,2025-06-01 19:26:32,IMPS,0,UK,UK,UK,UK,19,6,1,0,9.392745258631441,2025-05-30 02:59:32,232020.0,2.685416666666667,6,25,2025-05-30 02:59:32,0,0,0,0,0,0,0,0,1,0,ACC0268,872483,['RECURRENT_PATTERN'],0.2,LOW
TX004408,ACC0215,ACC0120,25000.0,2025-06-01 21:23:33,UPI,0,USA,India,USA,USA,21,6,1,0,10.12667110305036,2025-05-24 16:59:32,707041.0,8.183344907407408,3,22,2025-05-24 16:59:32,0,0,0,0,1,0,1,0,0,0,ACC0215,835069,"['ROUND_NUMBER_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX002829,ACC0290,ACC0296,12000.0,2025-06-01 22:39:32,UPI,0,UK,India,UK,UK,22,6,1,0,9.392745258631441,2025-05-25 04:13:30,671162.0,7.768078703703703,4,27,2025-05-25 04:13:30,0,0,0,0,0,0,1,0,0,0,ACC0290,399988,['CROSS_BORDER'],0.25,LOW
TX007061,ACC0035,ACC0284,30000.0,2025-06-02 00:43:35,IMPS,1,India,USA,India,India,0,0,0,1,10.308985993422082,2025-05-23 11:04:33,826742.0,9.568773148148148,10,42,2025-05-23 11:04:33,0,0,0,0,0,1,1,0,1,0,ACC0035,647016,"['NIGHT_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX002398,ACC0242,ACC0271,500.0,2025-06-02 00:49:32,IMPS,0,UK,UK,UK,UK,0,0,0,1,6.2166061010848646,2025-05-02 14:23:33,2629559.0,30.434710648148148,3,18,2025-05-02 14:23:33,0,0,0,0,0,1,0,0,0,0,ACC0242,1313674,['NIGHT_TXN'],0.15,LOW
TX007009,ACC0036,ACC0112,20000.0,2025-06-02 04:45:35,UPI,1,India,India,UK,India,4,0,0,1,9.90353755128617,2025-05-22 14:20:33,915902.0,10.600717592592593,1,17,2025-05-22 14:20:33,0,0,0,0,0,1,0,1,0,0,ACC0036,1118939,"['NIGHT_TXN', 'GEO_ANOMALY']",0.4,MEDIUM
TX000117,ACC0190,ACC0043,25000.0,2025-06-02 06:13:30,UPI,0,USA,India,USA,USA,6,0,0,0,10.12667110305036,2025-05-28 02:43:34,444596.0,5.145787037037037,5,18,2025-05-28 02:43:34,0,0,0,0,1,0,1,0,1,0,ACC0190,1073605,"['ROUND_NUMBER_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX004535,ACC0275,ACC0105,500.0,2025-06-02 07:52:33,CARD,0,USA,UK,USA,USA,7,0,0,0,6.2166061010848646,2025-05-13 12:25:30,1711623.0,19.81045138888889,11,35,2025-05-13 12:25:30,0,0,0,0,0,0,1,0,1,0,ACC0275,898276,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX006558,ACC0289,ACC0135,70000.0,2025-06-02 08:09:34,IMPS,1,USA,UK,USA,USA,8,0,0,0,11.156264806643742,2025-06-01 10:24:31,78303.0,0.9062847222222222,1,28,2025-06-01 10:24:31,0,0,0,0,0,0,1,0,0,0,ACC0289,219818,['CROSS_BORDER'],0.25,LOW
TX002115,ACC0232,ACC0145,2000.0,2025-06-02 10:51:31,UPI,0,UK,UK,UK,UK,10,0,0,0,7.601402334583733,2025-05-22 18:18:34,923577.0,10.68954861111111,7,26,2025-05-22 18:18:34,0,0,0,0,0,0,0,0,1,0,ACC0232,429857,['RECURRENT_PATTERN'],0.2,LOW
